"gene_id","symbol","GSE149370","GSE157622","GSE157622","ENCSR782MXN","ENCSR535YPK"
"ENSG00000123810","B9D2",0.977473340248438,0.343726243323644,0.335698154482256,0.578001886804728,0.398548558014022
"ENSG00000123815","COQ8B",0.992253489202529,0.736428580599539,0.840348816692271,0.208836373182087,0.257849438926099
"ENSG00000123836","PFKFB2",0.965736036513404,0.0112550710441924,0.955915533953382,0.103404256368289,0.539126811250454
"ENSG00000123838","C4BPA",0.921471369089726,1,0.630762365515809,0.0396761958904456,1
"ENSG00000123843","C4BPB",0.459795252592317,1,0.748777135206986,0.0407002418734423,1
"ENSG00000123870","ZNF137P",0.75397222257609,1,0.242026423536226,0.740003666245582,0.186500716245416
"ENSG00000123892","RAB38",0.506404257296737,1,1,1,1
"ENSG00000123901","GPR83",0.915176113991501,0.231183375335902,8.03301498600327e-08,1,1
"ENSG00000123908","AGO2",0.998190174209701,0.0279623118264298,0.899611824598161,0.908861860461552,0.598089506256479
"ENSG00000123933","MXD4",0.479073387491829,0.311883976040105,0.291892547134497,0.623781146638275,3.66262745227486e-05
"ENSG00000123965","PMS2P5",0.96959629159748,0.857515655587505,0.908252783356674,1,0.293330984443899
"ENSG00000123975","CKS2",0.993233334189059,0.0378741034377973,0.390407471518723,0.948566901439138,0.00645213927336241
"ENSG00000123977","DAW1",0.816143018258941,1,1,1,1
"ENSG00000123983","ACSL3",0.835045828226491,0.377949902705856,0.618975129042187,2.42868791322257e-05,0.000839898198003098
"ENSG00000123989","CHPF",0.967128589132415,0.385007186702905,0.55404528860239,0.133859571167725,0.299509812988663
"ENSG00000123992","DNPEP",1,0.175598840480757,0.380541792149937,0.469617674195977,0.00396263525461431
"ENSG00000123999","INHA",0.801334936756387,0.48392816126462,0.0259613322609889,0.691128576634794,0.00349198473641673
"ENSG00000124003","MOGAT1",1,1,0.721838210315788,0.175520853245371,1
"ENSG00000124006","OBSL1",0.808261829998924,0.900667056024642,0.172727422526049,0.871786473685389,0.00329448352367655
"ENSG00000124019","FAM124B",1,1,1,1,0.995868784467123
"ENSG00000124067","SLC12A4",0.103015224749609,0.674670368570434,0.403945642690659,0.237042652665845,0.0380252145998716
"ENSG00000124074","ENKD1",0.70387124947509,0.0112401092381133,0.0561530325186531,0.222116925349731,0.64533435716897
"ENSG00000124091","GCNT7",0.559558882840324,1,1,1,1
"ENSG00000124092","CTCFL",1,1,1,1,0.232820297389494
"ENSG00000124097","HMGB1P1",0.883052935721062,1,0.160838892747097,1,1
"ENSG00000124098","FAM210B",0.853996803472734,0.0213016437363382,0.301520513557642,0.165666250253835,0.848356871170118
"ENSG00000124102","PI3",0.994301212363288,1,1,1,1
"ENSG00000124103","FAM209A",0.96099962510786,0.951319404736011,0.28938824854391,1,1
"ENSG00000124104","SNX21",1,0.150480640845123,0.481875276655503,0.29286701457473,0.00105459571226079
"ENSG00000124107","SLPI",0.723878349906812,1,1,1,1
"ENSG00000124116","WFDC3",0.522287885523894,1,1,1,1
"ENSG00000124120","TTPAL",0.944363155008473,0.0926136234495864,0.376841044047282,0.150386271683921,0.472774185490418
"ENSG00000124126","PREX1",0.813550632629209,0.00892337408148249,1,1,0.181029462580874
"ENSG00000124134","KCNS1",0.942310091334137,0.978356549912309,1,1,1
"ENSG00000124140","SLC12A5",0.610167706556048,0.120218395504812,0.000243955884973695,0.203940001421243,0.455648188076932
"ENSG00000124143","ARHGAP40",0.785620900582476,0.460074299502931,0.690888613517643,0.426736940903656,1
"ENSG00000124145","SDC4",1,0.269274092422422,1,0.00767500054880794,0.0259130394154176
"ENSG00000124151","NCOA3",0.94377722429497,2.66797909892767e-12,0.0265464255156718,0.208836373182087,0.25588802981927
"ENSG00000124155","PIGT",1,0.000273064809042007,0.687434944275082,0.00203275274541245,0.032300031258188
"ENSG00000124160","NCOA5",0.550536984261823,3.09668117503829e-06,0.8504046653739,0.0498159662414221,0.566884955444296
"ENSG00000124164","VAPB",0.444541254502078,1.2448026008875e-05,0.874957444087147,0.685707743694847,0.795584670391723
"ENSG00000124171","PARD6B",0.666167988317683,0.471194456934561,0.340127796246261,0.908300588228184,0.331596186838634
"ENSG00000124172","ATP5F1E",0.980876122653858,0.50022717678258,0.346546615470688,0.111706006987936,0.679705529190106
"ENSG00000124177","CHD6",0.848176760749785,0.0673723136984998,0.744540993119448,0.770374453398154,0.996575464313003
"ENSG00000124181","PLCG1",1,0.267128717050298,0.970090125090021,0.918786363384697,0.0186245620676746
"ENSG00000124191","TOX2",1,0.920144574512595,1,1,1
"ENSG00000124193","SRSF6",1,0.13774777881123,0.712959186583744,0.733137086599258,0.0577377743262881
"ENSG00000124194","GDAP1L1",1,0.0313192333245171,1,1,0.880133261613455
"ENSG00000124198","ARFGEF2",0.90401956206986,0.659046607324141,0.98984110293311,0.95755683717059,0.69332209057027
"ENSG00000124201","ZNFX1",1,0.375118035511914,0.238723349912456,0.184369169833458,0.571927724853166
"ENSG00000124207","CSE1L",1,0.00381350984149938,0.863166860670992,0.808908243468154,0.0471847468591211
"ENSG00000124208","PEDS1-UBE2V1",1,0.0464584193049331,0.802057946905799,0.996946205269752,0.106336806323017
"ENSG00000124209","RAB22A",0.841444752615378,0.646537308922991,0.567512024796017,0.381968270174064,0.103554465839924
"ENSG00000124212","PTGIS",1,0.801264543254359,1,1,1
"ENSG00000124214","STAU1",0.99903449940355,0.222025495187589,0.467814882985926,0.162797378835191,0.996479964428494
"ENSG00000124215","CDH26",0.518257748091942,0.889437258728762,0.038288609402272,1,1
"ENSG00000124216","SNAI1",0.947145412538683,0.00573466503642377,0.00534801421092608,0.224735031902552,0.00212550259106252
"ENSG00000124217","MOCS3",1,0.548134101584034,0.97466536081773,0.483852928385229,0.857894977737474
"ENSG00000124222","STX16",1,0.845153590137979,0.126489008962604,0.220427173277888,0.973705563171015
"ENSG00000124224","PPP4R1L",0.995133892043194,0.646773001530137,0.668274984027647,0.420235797883949,0.399907542391572
"ENSG00000124225","PMEPA1",0.927863901309748,0.00163205673638105,1,1,1
"ENSG00000124226","RNF114",0.96645105399781,0.132612096749221,0.240612230974019,0.787159627043355,0.00469884381644496
"ENSG00000124228","DDX27",0.789370560835233,0.0100063646907884,0.980758179881569,0.709418293816644,0.0162363837651935
"ENSG00000124243","BCAS4",0.776217355174883,0.299334907212092,0.101639146731222,0.887462271251038,0.735960146868086
"ENSG00000124249","KCNK15",0.789370560835233,0.00232157870078592,1,1,1
"ENSG00000124251","TP53TG5",1,1,1,1,1
"ENSG00000124253","PCK1",1,0.706921162063411,0.299678955535072,0.00158635995080298,0.108777792328597
"ENSG00000124257","NEURL2",1,0.311094712254653,1,0.683490454366721,1
"ENSG00000124275","MTRR",0.980876122653858,0.0876217103888698,0.522431241057057,0.640214635741772,0.771387858562722
"ENSG00000124279","FASTKD3",0.989484812352313,0.483842621264207,0.405927564133472,0.814990268300053,0.6520281809712
"ENSG00000124299","PEPD",0.00107053566144399,4.96933843471836e-22,0.000238091327678099,0.593037873225124,0.0411748865970844
"ENSG00000124302","CHST8",1,1.12068857722675e-06,1,1,1
"ENSG00000124313","IQSEC2",0.996599408362777,0.637654676027557,1,1,0.11163740870022
"ENSG00000124333","VAMP7",1,1,1,0.678210695661824,0.0595559302356815
"ENSG00000124334","IL9R",1,1,1,1,0.0102399267624329
"ENSG00000124343","XG",0.0314133235900154,1,1,1,1
"ENSG00000124356","STAMBP",1,0.116814564408769,0.732779963786559,1,0.856985502414502
"ENSG00000124357","NAGK",0.994510809223267,0.026217737801086,0.802057946905799,0.919508383561636,0.183947812479991
"ENSG00000124370","MCEE",1,0.185969471012859,0.0107518420589645,0.0449416189448064,0.47832483026692
"ENSG00000124374","PAIP2B",0.980876122653858,0.764048492585081,0.734898530776522,0.350776929613949,0.624259356958485
"ENSG00000124380","SNRNP27",0.999619122079108,0.720980659885604,0.432310177056243,0.0887906347855058,0.0278897411434197
"ENSG00000124383","MPHOSPH10",1,0.403298583940686,0.428587153688734,0.0944285516294524,2.88065837610933e-06
"ENSG00000124406","ATP8A1",0.283376363018116,0.449154508129832,0.580782290681563,0.64451058266278,1
"ENSG00000124422","USP22",0.974153998916897,0.992309029922718,0.984908414157508,0.0388252512605086,0.141898860724105
"ENSG00000124429","POF1B",0.708804949393078,1,1,1,1
"ENSG00000124440","HIF3A",0.708549469773616,1,1,0.595919767886917,1
"ENSG00000124444","ZNF576",1,0.717607329828071,0.559532750939588,0.100911084230047,0.0302870195853458
"ENSG00000124459","ZNF45",0.993233334189059,0.556258716000545,0.987631008130699,0.474388110353489,0.734941075276981
"ENSG00000124466","LYPD3",1,0.835026646915361,1,0.730669652269464,0.0769224550770738
"ENSG00000124486","USP9X",1,0.161001389235279,0.903138645577812,0.131496454379087,0.337863372807405
"ENSG00000124493","GRM4",1,0.82941852259051,1,1,1
"ENSG00000124496","TRERF1",0.913062647354504,0.533407353850558,1,1,0.205739429363279
"ENSG00000124507","PACSIN1",0.056095641074061,3.0316247060909e-07,1,1,0.434431375695515
"ENSG00000124508","BTN2A2",0.972166519424792,0.014537101880155,0.0513823774687135,0.592770322277436,0.0532012325651744
"ENSG00000124523","SIRT5",0.993208921851036,0.797889686355958,0.347776596191247,0.262641360490627,0.979289334485739
"ENSG00000124532","MRS2",0.932879835032934,0.859618248189683,0.965767889122704,0.142568952946898,0.0517096426415639
"ENSG00000124535","WRNIP1",0.96557545969556,0.00533520804943661,0.686367538715358,1,0.847294006568581
"ENSG00000124541","RRP36",0.86640115616083,0.0702550484535984,0.630112398734429,0.653980219845524,0.612942578634643
"ENSG00000124549","BTN2A3P",1,0.527191747413166,0.472759508633042,0.9957945829775,0.792546068144237
"ENSG00000124557","BTN1A1",0.0205289439560989,1,1,1,1
"ENSG00000124562","SNRPC",0.992253489202529,0.133874438008194,0.453397181225329,0.897818428063461,0.742954630806055
"ENSG00000124568","SLC17A1",1,1,0.000118203448491334,0.126065036203063,1
"ENSG00000124570","SERPINB6",0.701250669399929,0.955543434778505,0.143046406145613,0.484561777863385,0.00213779114722908
"ENSG00000124571","XPO5",0.988197293060732,9.56740458799531e-07,0.748940149689644,0.483852928385229,0.664928696737846
"ENSG00000124574","ABCC10",1,0.0664997997539556,0.84618980794701,0.527636652312276,0.54321316944492
"ENSG00000124575","H1-3",0.796708851315427,0.0261178684745987,0.261022096786827,1,0.63737147746098
"ENSG00000124587","PEX6",0.822007800946341,0.914131412554319,0.375810960559768,0.948539768714151,0.319335187367392
"ENSG00000124588","NQO2",1,0.886250086299788,0.58931878804646,0.000690221254448927,0.059770264852335
"ENSG00000124593","",0.278894464836618,0.489081156838597,0.68282718254123,0.609581525253874,0.0530399510949927
"ENSG00000124596","OARD1",0.85113129143597,0.21258160832654,0.728460963126996,0.581472357310821,0.0517249758051724
"ENSG00000124602","UNC5CL",0.943564206612813,4.98917514142328e-05,0.183411252308916,0.970745504164571,0.00348609349957795
"ENSG00000124608","AARS2",1,0.794525297598303,0.659108862609212,0.438940022242813,0.348410819355973
"ENSG00000124613","ZNF391",0.711591218164245,0.000161629589318692,0.91104962056162,0.55878749029024,0.952277769912855
"ENSG00000124614","RPS10",1,0.122371528482936,0.546718279485707,0.947862889078572,0.738032736717274
"ENSG00000124615","MOCS1",0.763795742454617,0.918070735510117,0.638380391574064,0.12505397220357,0.309759360336001
"ENSG00000124635","H2BC11",0.90665527698595,0.427778886795024,0.137597677737828,1,0.0144063506243419
"ENSG00000124641","MED20",0.998426760581487,0.790025635556147,0.51887225920684,0.898722365183867,0.730759883888096
"ENSG00000124657","OR2B6",1,0.0284819375487451,1,1,0.0494197428725916
"ENSG00000124659","TBCC",1,0.556450131692272,0.815565505097344,0.16643686319236,0.79958851567132
"ENSG00000124688","MAD2L1BP",0.985431685402043,0.885714469530517,0.609330537875399,0.14570902993448,0.00702126212284415
"ENSG00000124701","APOBEC2",0.870251635461212,1,1,1,1
"ENSG00000124702","KLHDC3",0.96959629159748,0.355794079972581,0.332787612064312,0.417773985160442,0.0173316161462671
"ENSG00000124713","GNMT",0.709110575033657,1,0.019853754304033,0.0175898294314566,1
"ENSG00000124721","DNAH8",1,1,1,1,0.182114701128143
"ENSG00000124733","MEA1",0.977473340248438,0.149800492144376,0.677366952245947,0.00231445505679974,0.267017008973775
"ENSG00000124743","KLHL31",0.550700342891163,0.993469860817785,0.671177406248488,0.233494383681202,1
"ENSG00000124762","CDKN1A",0.817443412421361,0.644492763774866,0.0999838911913438,0.000119743719584991,0.0117533163504593
"ENSG00000124766","SOX4",0.936687613499471,9.49528419319931e-10,0.572357786130986,0.113756580690322,1
"ENSG00000124767","GLO1",0.963889837755034,0.245581470533327,0.955435846990638,0.0231968522234945,0.0158216729657703
"ENSG00000124772","CPNE5",1,0.697826170197299,1,1,1
"ENSG00000124782","RREB1",0.735437592018594,0.0291242559412215,0.179424809407368,0.13130450464786,0.254588021946127
"ENSG00000124783","SSR1",0.96959629159748,0.888084825180445,0.14611463818348,0.257789212537616,0.736412853057605
"ENSG00000124784","RIOK1",1,0.0368153905757191,0.435049399879649,0.600724144199733,0.00799172151838964
"ENSG00000124785","NRN1",1,0.0816546336841303,1,1,1
"ENSG00000124786","SLC35B3",0.00399472484402372,0.506504606091305,0.781954667163391,0.898646737308945,0.452737997671156
"ENSG00000124787","RPP40",0.488019005348396,0.13305850207496,0.804768874222002,0.887468629273216,0.370621360337302
"ENSG00000124788","ATXN1",0.779795037343661,7.7649091259235e-07,0.313563132201089,1,0.0222829265915509
"ENSG00000124789","NUP153",0.979777732637059,0.637360650235451,0.593794043985574,0.969912876283583,0.287263797670773
"ENSG00000124795","DEK",0.964804638335157,0.403296765747173,0.952967400474801,0.290183527301433,0.000288236402678321
"ENSG00000124802","EEF1E1",1,0.0704305889881924,0.327970266210578,0.163993362632143,0.857614195686397
"ENSG00000124813","RUNX2",0.824906367468051,0.191857066910217,1,1,0.361343001983635
"ENSG00000124831","LRRFIP1",0.671963333194008,0.00488557483612022,0.295840483025327,0.0417690164237398,0.00116283322509672
"ENSG00000124835","",1,0.104678431626715,0.234558870771886,1,1
"ENSG00000124839","RAB17",0.299213548378355,1,1,0.254561936667112,1
"ENSG00000124875","CXCL6",1,0.074613456411092,1,1,1
"ENSG00000124882","EREG",0.885713770022635,1,1,1,0.000553848312725338
"ENSG00000124915","MYRF-AS1",0.000373497989638285,1,0.10791005378336,1,1
"ENSG00000124920","MYRF",0.280725805267123,0.878334519174727,0.68282718254123,0.015963990781535,1.56359559855092e-09
"ENSG00000124942","AHNAK",0.0400882134451866,0.986480159459722,0.111148141880137,0.118790284002726,0.000390339515253406
"ENSG00000125037","EMC3",0.929184546762228,0.943492922741505,0.980012772707571,0.968792125738913,0.646945268320596
"ENSG00000125046","SSUH2",0.91938463989133,1,0.687157403178835,0.438940022242813,1
"ENSG00000125089","SH3TC1",0.608627490504733,1,0.672521710328423,0.321854172044926,0.00359722669239037
"ENSG00000125107","CNOT1",0.88831787478159,0.269908597988884,0.805582371284168,0.967130217830741,0.542488911154971
"ENSG00000125122","FBXL9P",0.617477671917929,0.0499078851203305,0.481348047023842,1,0.5076884529213
"ENSG00000125124","BBS2",1,0.92861098023935,0.829152287735127,0.222991514134312,0.98055773504415
"ENSG00000125144","MT1G",1,1,0.000192915709039956,0.549087492066012,0.00625857769954603
"ENSG00000125148","MT2A",0.861237984786371,0.53310997507884,0.304356507028148,0.138799890833683,0.0919898711843738
"ENSG00000125149","PHAF1",1,1,0.164233803533143,0.36058991179317,0.121218707602065
"ENSG00000125166","GOT2",0.946483286085244,0.624754989383134,0.958912067098062,0.826518038971923,0.576224563135651
"ENSG00000125170","DOK4",1,0.176100753950646,0.83533452507879,0.853562416852029,0.465261617380896
"ENSG00000125245","GPR18",0.000192646015340172,1,1,1,1
"ENSG00000125246","CLYBL",0.948030203212922,1.40467530376344e-19,8.94049463944417e-12,7.14621036169916e-05,0.0135667886524504
"ENSG00000125247","TMTC4",0.129110224929688,0.377648495145474,0.635585592685619,0.986014027513407,0.824274946398936
"ENSG00000125249","RAP2A",0.862617677754576,0.914048056017791,0.609132869836579,0.0375818048607403,0.814873040416564
"ENSG00000125257","ABCC4",0.459795252592317,0.0252383427923434,0.249283761883591,0.715415137283899,0.000867165422413151
"ENSG00000125266","EFNB2",0.96099962510786,0.699274937695611,0.277182567428081,0.553684113806458,0.734076787956722
"ENSG00000125285","SOX21",1,0.136213117126985,1,1,1
"ENSG00000125304","TM9SF2",0.843246357672122,0.32138406069343,0.638000249673572,0.476595381003728,0.711889581968218
"ENSG00000125319","HROB",0.817443412421361,0.409300810733231,0.110225384657963,0.726318714123357,0.00154655227384907
"ENSG00000125337","KIF25",1,0.559677993065196,1,1,1
"ENSG00000125347","IRF1",0.948030203212922,0.00888840304860161,0.0920249691072026,0.120555148901748,0.0174513320908815
"ENSG00000125351","UPF3B",0.951232272959396,0.673721362030281,0.941521504615107,0.646064253420091,0.00154717992915401
"ENSG00000125352","RNF113A",1,0.455311486514233,0.917565030039256,0.91394611385831,0.255967037553565
"ENSG00000125354","SEPTIN6",0.623445984747189,0.00538122530987017,0.854475546256136,0.432955204292424,0.71852802389328
"ENSG00000125355","TMEM255A",1,9.90805658742842e-05,0.112962527205498,0.157089692500742,1
"ENSG00000125356","NDUFA1",0.982800850477993,0.530144063553811,0.193430034291311,0.816255236876667,0.0743756503833584
"ENSG00000125375","DMAC2L",0.99047417112502,0.79911137777476,0.0900112805141254,0.613142214501321,0.387599639111149
"ENSG00000125378","BMP4",1,0.906601814824649,0.0337828687158206,0.579975560694219,1
"ENSG00000125384","PTGER2",1,0.368881997834477,1,1,1
"ENSG00000125386","FAM193A",0.968239318884965,0.916554243100262,0.0320817774482757,0.639791371067602,0.195111506188266
"ENSG00000125388","GRK4",0.717682414919987,0.969018555187364,0.248655153545926,0.585337430083198,0.277678896169334
"ENSG00000125398","SOX9",0.879058476128194,2.08475168769469e-06,0.940581214491251,0.273243891545725,1
"ENSG00000125409","TEKT3",1,0.349192309831167,1,1,1
"ENSG00000125430","HS3ST3B1",0.959636706882755,0.00468487187278271,0.0152248352495326,0.204741054001134,0.278381295389938
"ENSG00000125434","SLC25A35",0.838266571989955,0.219872974407476,0.842880473054078,0.308739886444102,0.0559124392919059
"ENSG00000125445","MRPS7",0.716286441480329,0.817017643528134,0.460734208805551,0.460587383204332,0.443816862608528
"ENSG00000125447","GGA3",0.971342605360973,0.0188476672569069,1,0.23111056783947,0.000144534264158693
"ENSG00000125449","ARMC7",1,0.928502166643564,0.65727952052832,0.237946704993489,0.277314675327667
"ENSG00000125450","NUP85",0.896598084081584,0.928673283808342,0.91104962056162,0.980994369421289,0.099474248814697
"ENSG00000125454","SLC25A19",0.698373557291471,0.0517250031306848,0.367323119847289,0.812991016215064,0.638253187624182
"ENSG00000125457","MIF4GD",0.973224185892088,0.00108942020323554,0.570981424117215,0.0422617802251073,0.474478637392021
"ENSG00000125458","NT5C",0.985023309883933,0.212131555683144,0.631458603239297,0.388512153107449,0.663821989345602
"ENSG00000125459","MSTO1",0.77057751358204,0.221224422726065,0.121320369238605,0.0969667468878452,0.282343781600226
"ENSG00000125462","MIR9-1HG",0.712448828029488,0.000571489421214688,1,1,0.560520561536295
"ENSG00000125482","TTF1",1,0.877895222662149,0.280101140798129,0.799717121153568,0.05570152324883
"ENSG00000125484","GTF3C4",0.903059288068471,6.74581855563071e-06,0.814517698261018,0.570622219745316,0.53516306644532
"ENSG00000125485","DDX31",0.808739348329543,0.164049248583534,0.700925622533974,0.576055547362582,0.671103686742597
"ENSG00000125492","BARHL1",1,1,1,1,1
"ENSG00000125503","PPP1R12C",0.986991903972918,0.878141807578599,0.46312503846429,0.344275030846169,0.962051135761572
"ENSG00000125505","MBOAT7",1,0.10423781091183,0.119118701793322,0.105106863798896,0.000177026919192644
"ENSG00000125510","OPRL1",0.435547107708638,0.577838849792945,0.000933518386948392,0.00956616697483993,0.637169042816253
"ENSG00000125520","SLC2A4RG",0.980876122653858,0.440136591154679,0.579423417427501,0.367547179049772,0.0712651482914673
"ENSG00000125531","FNDC11",0.398928600784161,1,1,1,1
"ENSG00000125534","PPDPF",0.734964275184975,0.780755023769627,0.874926942229957,0.130388383406785,4.17566005375135e-07
"ENSG00000125538","IL1B",0.84524745896609,1,1,1,1
"ENSG00000125611","CHCHD5",0.853106776941573,0.380483441240859,0.472759508633042,0.497184196336017,0.512531744329586
"ENSG00000125618","PAX8",0.91938463989133,1,0.263511459660487,0.800180201807997,0.0169473347893925
"ENSG00000125629","INSIG2",0.862617677754576,0.89267410501343,0.881814188129465,7.88115419980133e-06,0.0257756040564792
"ENSG00000125630","POLR1B",0.54048986301522,3.4028107190811e-05,0.425966646032189,0.487472773135336,0.714594589388371
"ENSG00000125631","HTR5BP",0.915807073846918,1,1,1,1
"ENSG00000125633","CCDC93",0.989746734859477,0.75655106483118,0.571666279573954,0.334551000563747,0.573836727413789
"ENSG00000125637","PSD4",0.369570298797103,0.937437835877968,0.0370668689251484,0.58666202118432,0.956802678610919
"ENSG00000125648","SLC25A23",0.431867240714628,0.881287113642841,0.983608707326799,0.319940490999367,0.235285550298497
"ENSG00000125650","PSPN",0.406124625549895,0.22642159162015,0.171735274236787,0.403257721950494,0.000671506260921557
"ENSG00000125651","GTF2F1",0.983293734916761,0.0183152235182527,0.330644696742173,0.0905460196276442,0.16623729305056
"ENSG00000125652","ALKBH7",0.962821456902367,0.488508687891894,0.32627564585332,0.374428091243383,0.917021033949442
"ENSG00000125656","CLPP",0.806409889075068,0.578420879561253,0.188186945991614,0.731935736338873,0.514783652966408
"ENSG00000125657","TNFSF9",0.799963398182203,0.326808933105172,0.0294697864461055,0.725445770692972,0.100950646616739
"ENSG00000125676","THOC2",0.966999588258558,0.22046981696361,0.81148557628843,0.0183673530147762,3.97513228996698e-05
"ENSG00000125686","MED1",0.994510809223267,0.515366878547855,0.719813742590607,0.604158230606748,0.340558997793657
"ENSG00000125691","RPL23",0.970007570472085,0.0747926212235752,0.192459494824917,0.0981575522103136,0.915968319049025
"ENSG00000125695","",0.999765937136397,0.970619114848006,0.658305831016499,1,1
"ENSG00000125703","ATG4C",0.978056459205923,0.896083856742614,0.133315246617713,0.364034343294181,0.0112126234383934
"ENSG00000125726","CD70",0.976326864206239,0.84212921782023,1,1,1
"ENSG00000125730","C3",0.363595321548326,0.0415543326955181,0.46619648637504,0.777897550687001,0.0155210971518512
"ENSG00000125731","SH2D3A",0.902324120440433,0.310580170570906,0.00214653248404347,0.623367091913252,0.508742199258744
"ENSG00000125733","TRIP10",0.916538181267366,0.0532826258506894,0.785449132643806,0.332982531627013,0.0254892710897909
"ENSG00000125734","GPR108",0.96959629159748,0.00610345214860096,0.755994927981725,0.0374868147235712,0.0151726331828962
"ENSG00000125735","TNFSF14",1,1,0.0575759426073423,0.46704937425815,0.79019738967003
"ENSG00000125740","FOSB",1,0.994455612147544,0.0738059866585568,0.247860126768316,0.44454020971625
"ENSG00000125741","OPA3",0.386556250471083,0.0636814000236999,0.103750919932648,0.420303427474473,0.181761045673116
"ENSG00000125743","SNRPD2",1,0.866782714983557,0.550505393193944,0.839433921637808,0.336441916044795
"ENSG00000125744","RTN2",0.999399298368797,0.411462501136956,0.827215301027249,0.184269512590082,0.195634111537262
"ENSG00000125746","EML2",0.967534220856009,0.507346872169205,0.303887965471891,0.175180851486098,0.00677311074375522
"ENSG00000125753","VASP",0.824935458914322,0.227402188591909,0.818093734186925,0.627267299742095,0.00144635897487799
"ENSG00000125755","SYMPK",0.998159397795001,0.950900370508208,0.0988928776015832,0.351871819484513,0.206949697512051
"ENSG00000125772","GPCPD1",0.0791479502410724,0.4424187316803,0.428057742401633,0.649455535027594,0.0696239898059326
"ENSG00000125775","SDCBP2",0.553582367326741,0.128106944810347,0.0788030770857567,0.252008203251055,0.0227726928634873
"ENSG00000125779","PANK2",1,0.712648944345064,0.24835125257137,0.809026715741045,0.528022814088048
"ENSG00000125787","GNRH2",0.969628658798594,0.102418631236072,0.88210499369737,1,1
"ENSG00000125798","FOXA2",0.895144915109736,1,0.781610983473004,0.219058613419704,0.456205941010928
"ENSG00000125804","FAM182A",1,1,1,0.841916775013799,1
"ENSG00000125810","CD93",1,1,1,1,0.287966817164493
"ENSG00000125812","GZF1",1,0.634143318990634,0.603624620814594,0.383444187349297,0.846482541180557
"ENSG00000125813","PAX1",1,0.708931687449659,1,1,1
"ENSG00000125814","NAPB",0.853865525179944,0.176100753950646,0.860199070929125,0.843744030851463,0.71426581386307
"ENSG00000125816","NKX2-4",1,0.707219032065577,1,1,1
"ENSG00000125817","CENPB",0.725001939952889,0.450051420682528,0.0577066960176056,0.216232371645932,0.110750485828191
"ENSG00000125818","PSMF1",1,0.154817041439416,0.428057742401633,0.427122164693009,0.137737140820435
"ENSG00000125820","NKX2-2",1,0.82532880305772,1,1,1
"ENSG00000125821","DTD1",0.944877193058306,0.910707982857239,0.484691705367307,0.438828005995044,0.420643931955992
"ENSG00000125826","RBCK1",0.921010886639996,0.00911904089683105,0.528636084312865,0.0850944536603564,0.647696046663441
"ENSG00000125827","TMX4",0.835547132840002,0.920079056407979,0.994829114963296,0.923100435261217,0.0396054738565052
"ENSG00000125834","STK35",0.76801907026356,0.380230846636803,0.718063832422864,0.173130107197872,8.5053225398651e-05
"ENSG00000125835","SNRPB",0.867738258785095,0.00651633090535961,0.543513683028289,0.482390091320504,0.276919759672495
"ENSG00000125841","NRSN2",0.777479669518636,0.000248419129782062,0.887835408807172,0.0113783289005872,0.0572712883810522
"ENSG00000125843","AP5S1",0.760393353306822,0.533264455667795,0.355434242318707,0.127499030696759,0.969549601568357
"ENSG00000125844","RRBP1",0.862682014135608,0.0203062094341042,0.983308242597871,0.944697183183003,0.00780997592055779
"ENSG00000125845","BMP2",0.897484558148069,0.00300616094913869,1,1,1
"ENSG00000125846","ZNF133",0.958655442193116,0.917030754645753,0.931430396666721,0.884124513874088,1
"ENSG00000125848","FLRT3",0.91353622265761,5.0900835020623e-07,0.245096037084921,0.928160056832883,1
"ENSG00000125850","OVOL2",0.859590280781545,0.893244977022544,0.434485347319896,1,1
"ENSG00000125863","MKKS",1,0.113650676520412,0.743801233421727,0.251385181257581,0.305128407821447
"ENSG00000125864","BFSP1",0.0148993268202893,0.737065145284339,0.640180775945455,0.46773878053214,1
"ENSG00000125868","DSTN",1,0.734795893404224,0.757168150708628,0.89993310197953,0.9749332242421
"ENSG00000125870","SNRPB2",0.956977480834085,0.879165667379788,0.694930451933238,0.244628959361531,0.0162363837651935
"ENSG00000125871","MGME1",0.774354543694375,0.000212901067596656,0.965482256191166,0.799047375284464,0.780305846507313
"ENSG00000125872","LRRN4",0.619863738125862,1,0.189070875387922,0.0220226529904376,1
"ENSG00000125875","TBC1D20",0.667952616095365,0.117878626741996,0.579552597519083,0.347944496234641,0.508699903731955
"ENSG00000125877","ITPA",0.791085726331543,0.830437419444425,0.523831171523935,0.367680690322069,0.309045060140181
"ENSG00000125878","TCF15",1,1,1,1,1
"ENSG00000125885","MCM8",1,0.892788209940836,0.697247242064453,0.349740523557175,0.00467572294614277
"ENSG00000125888","BANF2",1,1,1,1,1
"ENSG00000125895","TMEM74B",0.948652751455181,0.646666814315858,0.0515898534451456,1,0.00425548032395238
"ENSG00000125898","FAM110A",0.454775910211984,0.00175382712873759,0.541059738605216,0.114073839616939,0.0895061674954259
"ENSG00000125901","MRPS26",0.795402663999173,0.514972503232756,0.959049826153008,0.745396771682801,0.657767256544951
"ENSG00000125912","NCLN",0.454847324721711,0.883597500812149,0.522665902874988,0.34467659148064,0.213448616948686
"ENSG00000125931","CITED1",1,0.00282127732202907,1,1,0.659628099812424
"ENSG00000125944","HNRNPR",1,0.217694304660181,0.550748744602737,0.426347509153917,0.00198069721118473
